NUID,SATREAD,SATMATH,ACTCUM,CARNIGIE,AVGSALMALE,AVGSALWOM,AVGSALTOT,HOUSE,HDEM,HREP,SENATE,SDEM,SREP,PERNWHT,STUFACR,TUITINS,FEEINS,TUITOUT,FEEOUT,FOOTBALL,TUITPER,SLCTVTY,APPEAL,RSRCHPSTU,BINGEDRK,HEALTHINS,MENTALHLTH,PHYSHLTH,CHGENROL,FRACDEGRE,RETPCNT
2153,NA,NA,NA,-3,NA,4780,4780,-0.899,-0.999,0.016,-0.851,-0.938,0.035,0.845013477,11,13390,2038,13390,2038,NA,1,0.514986376,0.841269841,0,NA,NA,NA,NA,0.980184941,0.32884097,54
5606,460,490,20,21,8245,8422,8351,-0.899,-0.999,0.016,-0.851,-0.938,0.035,0.905807042,16,28600,0,28600,0,NA,0.729461624,0.615788021,0.225907665,0,NA,NA,NA,NA,0.993188011,0.131229995,65
6943,520,550,23,19,8333,7970,8104,-0.899,-0.999,0.016,-0.851,-0.938,0.035,0.550165837,12,31150,1500,31150,1500,NA,0.691956492,0.854115154,0.165425972,0,NA,NA,NA,NA,0.954491492,0.182421227,77
3704,520,530,21,19,6917,7302,7107,-0.899,-0.999,0.016,-0.851,-0.938,0.035,0.576264881,10,30696,1402,30696,1402,NA,0.730850592,0.87883959,0.269902913,0,NA,NA,NA,NA,0.912733447,0.235491071,87
1841,NA,NA,NA,21,9386,8955,9171,-0.899,-0.999,0.016,-0.851,-0.938,0.035,0.537489469,10,46920,832,46920,832,NA,0.524654675,0.571551231,0.175262894,0,NA,NA,NA,NA,0.926619828,0.189132266,87
2875,530,540,22,18,9307,8580,8983,-0.899,-0.999,0.016,-0.851,-0.938,0.035,0.643670462,14,36976,1010,36976,1010,NA,0.796808251,0.768253968,0.173235855,41.10735815,NA,NA,NA,NA,0.988274232,0.209836379,75
2309,500,510,21,20,6098,6815,6551,-0.899,-0.999,0.016,-0.851,-0.938,0.035,0.681226375,13,30680,2310,30680,2310,NA,0.842174769,0.785549931,0.185120094,0,NA,NA,NA,NA,0.962020202,0.217555649,84
2589,560,570,25,18,10027,8896,9456,-0.899,-0.999,0.016,-0.851,-0.938,0.035,0.446530612,13,39222,1010,39222,1010,0.2,NA,0.790859057,0.177912254,NA,NA,NA,NA,NA,1.043737575,0.21877551,78
3524,510,530,23,18,8204,8251,8233,-0.899,-0.999,0.016,-0.851,-0.938,0.035,0.399252336,12,30158,1460,30158,1460,NA,0.8230022,0.74456184,0.184474124,0,NA,NA,NA,NA,0.99257885,0.190654206,85
5052,600,630,27,18,9581,8729,9197,-0.899,-0.999,0.016,-0.851,-0.938,0.035,0.331037848,17,9434,3674,17704,3674,0.6,0.294089418,0.710133136,0.237579419,645.4799913,NA,NA,NA,NA,1.084058312,0.184307559,85
6951,NA,NA,NA,10,6914,6444,6578,-0.899,-0.999,0.016,-0.851,-0.938,0.035,0.574740208,11,14373,2899,14373,2899,NA,1,0.557894737,0.867924528,0,NA,NA,NA,NA,0.903249097,0.34372502,52
717,480,510,NA,18,10054,9908,9981,-0.899,-0.999,0.016,-0.851,-0.938,0.035,0.716457961,13,8114,3316,17142,3316,NA,0.340233722,0.850514171,0.291359481,2.851918108,14.1,15.3,11.5,12.7,0.989186001,0.180977937,78
2892,550,570,25,18,9585,7955,8689,-0.899,-0.999,0.016,-0.851,-0.938,0.035,0.291859325,13,34664,700,34664,700,0.364,0.740620329,0.772892162,0.154885507,312.5648031,NA,NA,NA,NA,0.992352614,0.25164635,79
1757,NA,NA,NA,18,9751,9090,9423,-0.899,-0.999,0.016,-0.851,-0.938,0.035,0.534020094,17,8768,3348,16659,3348,0.4,0.383210366,0.661257105,0.373364893,431.7387342,NA,NA,NA,NA,1.017030266,0.212132774,83
3483,790,800,35,15,18496,14364,17132,-0.899,-0.999,0.016,-0.851,-0.938,0.035,0.59237848,5,45300,0,45300,0,0.8,0.10623763,0.065215166,0.683411826,44035.51203,NA,NA,NA,NA,1.012180559,0.261090137,98
3237,NA,NA,NA,24,3763,NA,3763,-0.899,-0.999,0.016,-0.851,-0.938,0.035,0.098484848,14,11100,0,11100,0,NA,0.461382966,0.958333333,0.869565217,0,NA,NA,NA,NA,1.216589862,0,48
6189,590,600,26,19,9907,9604,9747,-0.899,-0.999,0.016,-0.851,-0.938,0.035,0.347813661,17,8998,4872,17998,4872,NA,0.378214816,0.532626882,0.247120419,0,NA,NA,NA,NA,1.016117322,0.203343813,86
5068,550,560,24,18,11414,10849,11143,-0.899,-0.999,0.016,-0.851,-0.938,0.035,0.376044568,12,39080,740,39080,740,NA,0.657697997,0.715120198,0.136977694,281.5111421,NA,NA,NA,NA,0.944115713,0.255396936,78
6505,550,570,NA,19,11685,10054,10939,-0.899,-0.999,0.016,-0.851,-0.938,0.035,0.446283163,14,11408,2830,26551,2830,NA,0.425506622,0.574899713,0.134569378,698.0562122,11.5,28.1,17.6,20.4,1.042014507,0.24691358,87
736,650,700,NA,15,13030,10106,11662,-0.899,-0.999,0.016,-0.851,-0.938,0.035,0.583935525,15,11408,2964,27059,2964,0.167,0.204113652,0.569403168,0.309615016,10798.93145,NA,NA,NA,NA,1.023580446,0.222385221,92
5942,530,570,NA,16,13906,12116,13286,-0.899,-0.999,0.016,-0.851,-0.938,0.035,0.71226912,16,11408,2421,27059,2421,NA,0.515458966,0.653114253,0.157266557,1462.251563,12.6,23.4,15.2,17.7,1.04984148,0.203736217,83
3910,510,520,23,18,9045,8563,8816,-0.899,-0.999,0.016,-0.851,-0.938,0.035,0.776969393,13,34130,1062,34130,1062,NA,0.710521739,0.742466941,0.182773723,0,14.1,15.3,11.5,12.7,1.009369461,0.185398896,81
7701,620,630,27,17,9906,8932,9397,-0.899,-0.999,0.016,-0.851,-0.938,0.035,0.522106219,13,37100,2158,37100,2158,NA,0.752354635,0.669021845,0.120434066,306.4003631,NA,NA,NA,NA,0.999274245,0.238402179,85
2953,458,470,20,18,6726,7233,7088,-0.899,-0.999,0.016,-0.851,-0.938,0.035,0.603649635,10,30326,1956,30326,1956,NA,0.595120902,0.662584201,0.154343808,0,NA,NA,NA,NA,0.876519514,0.327007299,56
1253,690,750,33,16,13087,11295,12620,-0.899,-0.999,0.016,-0.851,-0.938,0.035,0.652047939,10,47134,1704,47134,1704,NA,0.681504134,0.391145904,0.25431332,3702.094034,NA,NA,NA,NA,1.033905229,0.358356381,95
6892,570,590,24,19,9318,8862,9069,-0.899,-0.999,0.016,-0.851,-0.938,0.035,0.279908812,17,8435,4642,15219,4642,NA,0.374273442,0.769374223,0.320495556,181.619883,NA,NA,NA,NA,1.007489515,0.237189018,86
7947,NA,NA,NA,24,1943,NA,1943,-0.899,-0.999,0.016,-0.851,-0.938,0.035,0.023529412,11,12800,200,12800,200,NA,0.819760044,0.866666667,0.769230769,0,NA,NA,NA,NA,1.164383562,0.105882353,41
5917,640,660,30,18,9871,9485,9667,-0.899,-0.999,0.016,-0.851,-0.938,0.035,0.372489622,13,11124,4670,22301,4670,0.2,0.375775058,0.488625793,0.252163378,2051.497812,NA,NA,NA,NA,1.069089601,0.249971951,94
7501,540,540,NA,18,10793,9774,10289,-0.899,-0.999,0.016,-0.851,-0.938,0.035,0.531924597,14,9976,2598,17868,2598,0.2,0.423262908,0.75637105,0.168586131,66.52280328,NA,NA,NA,NA,1.00998004,0.194359988,75
5085,518,528,23,20,7214,6452,6835,0.492,-1.257,0.966,-0.46,-0.909,0.896,0.527317452,17,3427,2083,9202,2083,0.583,0.208423805,0.57311609,0.452025586,78.8786898,NA,NA,NA,NA,1.02413153,0.141118591,59
7850,520,550,23,8,5691,6299,5945,0.492,-1.257,0.966,-0.46,-0.909,0.896,0.694505495,12,1681,3460,7615,3460,NA,0.314593459,0.361268403,0.865203762,0,NA,NA,NA,NA,0.919191919,0.279120879,46
1942,670,680,29,19,8349,7671,8199,0.492,-1.257,0.966,-0.46,-0.909,0.896,0.468889793,11,5841,1050,18991,1050,NA,0.08670069,0.234515935,0.774358974,19530.1098,NA,NA,NA,NA,1.009027493,0.161854412,77
2376,600,600,25,15,9460,8391,8917,0.492,-1.257,0.966,-0.46,-0.909,0.896,0.622363671,20,6664,1386,21304,1386,0.692,0.060326831,0.577782056,0.377874042,6484.790265,15.3,12.4,12.5,12.9,0.975111166,0.178193679,80
5422,530,540,24,16,9150,7746,8541,0.492,-1.257,0.966,-0.46,-0.909,0.896,0.692988847,16,4956,1138,18514,1138,0.25,0.109801127,0.596088212,0.405637525,6172.066581,16.7,13.9,12.5,13.8,0.977912967,0.206243345,72
6015,NA,NA,NA,30,7114,7765,7252,0.492,-1.257,0.966,-0.46,-0.909,0.896,0.582653061,15,24135,2500,24135,2500,NA,0.55447792,0.983739837,0.343801653,0,16.5,11.9,11.5,11.4,0.923656927,0.169387755,58
3712,NA,NA,NA,9,6596,6630,6617,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.6,8,32440,750,32440,750,NA,0.705710704,0.815909091,0.364902507,0,18.5,14.7,12.2,12.4,1.010452962,0.355172414,64
3579,740,730,33,21,13778,12487,12981,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.485575122,10,48614,1780,48614,1780,NA,0.391505683,0.167444492,0.51097973,1683.776695,18.5,14.7,12.2,12.4,0.989985163,0.236792806,96
8024,NA,NA,NA,24,2854,NA,2854,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0,1,7750,0,7750,0,NA,0.146034603,0.6,0.333333333,0,NA,NA,NA,NA,0.711111111,0.15625,100
5509,NA,NA,NA,9,NA,8768,8768,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.679104478,7,17000,1599,17000,1599,NA,0.804143374,0.6,0.666666667,0,18.5,14.7,12.2,12.4,0.829721362,0.358208955,NA
782,590,600,28,18,8167,7041,7697,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.291648914,11,33948,1476,33948,1476,NA,0.645289114,0.778571429,0.166805671,0,18,13.7,15.3,16.2,0.946752723,0.270984235,83
6443,550,540,23,22,7775,6642,7039,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.320786997,12,32104,570,32104,570,NA,0.444993497,0.898843931,0.127974277,0,NA,NA,NA,NA,0.954285714,0.207869974,73
3985,620,663,29,16,10948,9422,10515,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.264948236,14,45132,1000,45132,1000,NA,0.538022864,0.682139825,0.165352697,2547.499683,NA,NA,NA,NA,1.166913215,0.246777942,87
4934,720,740,33,21,12201,10761,11565,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.328447702,9,51635,320,51635,320,0.5,0.705514704,0.287824637,0.31705298,715.6568954,NA,NA,NA,NA,1.001668335,0.227181879,94
3304,NA,NA,NA,18,6615,6346,6510,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.96054991,9,17880,850,17880,850,NA,0.92678723,0.392857143,0.757575758,0,18.5,14.7,12.2,12.4,0.966493356,0.289898386,34
5525,520,490,25,22,5981,6046,6025,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.677691766,9,29350,1250,29350,1250,NA,0.616920435,0.710472279,0.222543353,0,NA,NA,NA,NA,1.083905416,0.201970443,78
6489,750,780,34,15,15458,12818,14492,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.615572968,9,50712,241,50712,241,0.4,0.299510979,0.140931836,0.523275998,16135.23564,NA,NA,NA,NA,1.000623664,0.313685335,97
3305,NA,NA,NA,9,7250,7769,7737,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.184573003,6,10575,830,10575,830,NA,NA,0.5,0.625,0,17.3,13.8,15.4,16,0.916666667,0.396694215,64
2473,NA,NA,NA,32,9221,8491,9027,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.488754927,17,28630,2100,28630,2100,NA,0.657266936,0.942583732,0.519796954,0,NA,NA,NA,NA,1.016497761,0.342221192,NA
6787,640,690,NA,18,12179,11552,11933,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.732292812,17,6330,480,13440,480,NA,0.365336864,0.306748761,0.220166222,133.2907013,18.5,14.7,12.2,12.4,0.998726618,0.206594856,91
7104,580,620,NA,18,10691,9744,10251,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.662859248,15,6330,508,13440,508,NA,0.204391956,0.37490295,0.172146001,573.6695836,NA,NA,NA,NA,1.00244702,0.170044215,82
4770,NA,NA,NA,18,10216,9429,9854,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.50864227,17,6330,560,13440,560,NA,0.202313684,0.991605901,0.222573749,277.4887949,NA,NA,NA,NA,0.954705815,0.144832519,80
3544,600,640,NA,18,11554,10248,11063,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.817531401,12,6330,359,13440,359,NA,0.112161882,0.453928883,0.194983991,3346.756214,18.5,14.7,12.2,12.4,1.007797896,0.16052785,86
5968,620,640,NA,18,10871,10592,10729,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.64713256,11,6330,452,13440,452,NA,0.276477946,0.378849526,0.204425516,1073.18883,18.5,14.7,12.2,12.4,1.000278639,0.180159476,85
207,530,540,NA,18,10346,9808,10087,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.790163194,16,6330,480,13440,480,NA,0.177030307,0.337578243,0.324595055,493.1139534,18.5,14.7,12.2,12.4,0.976940476,0.188322322,77
5721,540,540,NA,18,10175,9447,9789,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.898549881,15,6330,482,13440,482,NA,0.185635001,0.324835871,0.148355192,313.4455186,NA,NA,NA,NA,1.023179597,0.169937686,86
5155,NA,NA,NA,23,9937,9477,9723,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.976303318,20,6330,426,13440,426,NA,0.094862942,0.984107874,0.139833619,204.7605507,NA,NA,NA,NA,1.009684402,0.106860754,66
5233,NA,NA,NA,23,9409,9119,9267,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.883687809,17,6330,339,13440,339,NA,0.130323825,0.745221418,0.256252987,34.62894037,NA,NA,NA,NA,1.003716764,0.117593999,77
6153,570,610,NA,18,10558,9686,10157,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.673662248,14,6330,608,13440,608,NA,0.248061383,0.413350237,0.197492999,949.0470054,NA,NA,NA,NA,1.005222684,0.173948617,84
7756,470,490,NA,22,9638,9363,9505,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.940656683,18,6330,418,13440,418,NA,0.165376624,0.410144595,0.181122925,126.1123616,NA,NA,NA,NA,0.994358121,0.101944005,73
4245,540,550,23,18,6767,6442,6546,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.315142429,11,24740,470,24740,470,NA,0.861247162,0.805658972,0.222735675,44.70494753,18,13.7,15.3,16.2,0.956958393,0.24047976,81
7624,NA,NA,NA,18,6754,6727,6737,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.268044515,12,26400,540,26400,540,NA,0.737283514,0.525939733,0.231541642,0,NA,NA,NA,NA,0.989927605,0.312877583,79
7022,NA,NA,NA,-3,5500,NA,5500,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0,6,11000,750,11000,750,NA,0.444035617,0.875,0.714285714,0,NA,NA,NA,NA,1,0.42,82
1432,480,490,21,20,8385,8060,8168,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.670344219,13,26578,860,26578,860,NA,0.897037836,0.754426042,0.191521575,0,NA,NA,NA,NA,1.032816773,0.255516328,69
595,NA,NA,NA,9,NA,6563,6563,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.198675497,4,9525,820,9525,820,NA,0.53335433,0.428571429,0.333333333,0,18.4,13.1,15.4,15.3,1.1796875,0.337748344,100
5118,NA,NA,NA,22,6285,6034,6150,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.198539177,11,41900,0,41900,0,NA,0.583960642,0.821564885,0.120789779,0,NA,NA,NA,NA,0.91550152,0.25564409,76
5089,NA,NA,NA,20,7895,7732,7805,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.548288775,17,6470,745,19592,745,NA,0.334196608,0.404145078,0.679487179,0,18.5,14.7,12.2,12.4,0.95342079,0.33632326,89
2531,NA,NA,NA,22,6179,5541,5903,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.49609375,15,18980,400,18980,400,NA,0.626665138,0.613186813,0.666666667,0,NA,NA,NA,NA,0.943488943,0.221354167,74
1817,680,690,31,16,14239,12457,13473,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.487800726,14,47850,838,47850,838,0.727,0.758995509,0.452249197,0.108496152,1126.361779,NA,NA,NA,NA,1.005821253,0.279902406,91
1257,740,740,33,21,12054,10205,11186,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.360019646,9,50730,510,50730,510,0.375,0.64435936,0.260803059,0.346041056,474.459725,NA,NA,NA,NA,0.995112414,0.240176817,94
7091,NA,NA,NA,22,6476,5687,6100,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.509730069,12,20650,600,20650,600,NA,0.816975175,0.811340206,0.188055909,0,NA,NA,NA,NA,0.953321364,0.166352793,72
6795,680,670,30,21,10355,8893,9668,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.308595388,10,50432,1127,50432,1127,0.818,0.701798407,0.57988294,0.217570093,876.7274633,NA,NA,NA,NA,0.974662852,0.202096436,85
2522,630,630,29,17,13736,12418,13157,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.465978179,14,41100,1060,41100,1060,NA,0.681017797,0.622217563,0.092496911,240.5963188,NA,NA,NA,NA,0.996348851,0.236112268,82
1821,630,610,28,21,6257,5507,5956,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.313620072,13,30136,200,30136,200,NA,0.504000626,0.793296089,0.291079812,23.88530466,NA,NA,NA,NA,0.988485385,0.224014337,86
2313,550,550,25,18,9900,8785,9406,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.476664455,15,34384,2200,34384,2200,NA,0.613314125,0.9145558,0.093828399,36.49635036,18.9,12.8,11.1,11.1,1.001994681,0.253262553,77
834,NA,NA,NA,18,9079,8357,8734,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.302437681,10,41776,0,41776,0,0.5,0.66694486,0.699165508,0.162522379,181.388514,NA,NA,NA,NA,1.018230262,0.227379149,85
3181,NA,NA,NA,14,4225,4575,4435,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.319148936,28,11700,900,11700,900,NA,0.962289506,0.813333333,0.81147541,0,NA,NA,NA,NA,0.951898734,0.27393617,NA
2326,NA,NA,NA,30,10623,8840,9921,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.616494845,5,41310,0,41310,0,NA,0.457948427,0.061689587,0.719745223,0,18.5,14.7,12.2,12.4,1.027542373,0.283505155,96
5165,520,530,23,20,6624,6485,6537,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.260814249,9,28501,920,28501,920,NA,0.648782504,0.770029058,0.195687332,0,NA,NA,NA,NA,1.057873486,0.264206955,70
4878,513,500,23,29,6015,5984,5998,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.57788296,17,24950,775,24950,775,NA,0.980508942,0.934597156,0.263691684,0,18.5,14.7,12.2,12.4,0.962717481,0.19363167,76
3905,600,610,28,18,9345,8580,9009,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.240180135,13,32040,990,32040,990,NA,0.648151428,0.653103044,0.141416405,25.61571178,17.3,13.8,15.4,16,0.980137322,0.216162122,86
5112,NA,NA,NA,18,10659,9788,10204,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.779334688,13,34352,1904,34352,1904,NA,NA,0.875017187,0.112979258,156.2548936,NA,NA,NA,NA,0.985142255,0.234249652,61
6346,570,590,26,18,11713,10796,11236,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.514942292,13,34352,1904,34352,1904,0.923,NA,0.814842356,0.097645556,67.02617477,NA,NA,NA,NA,0.910746129,0.218157461,74
1290,NA,NA,NA,24,4287,NA,4287,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.038461538,17,11000,200,11000,200,NA,0.619251102,0.844444444,0.710526316,0,NA,NA,NA,NA,1.054054054,0.006410256,82
3262,590,620,28,19,10945,10200,10613,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.461811303,13,36900,3104,36900,3104,NA,0.591908042,0.71368938,0.140375022,347.2672026,NA,NA,NA,NA,1.024963645,0.251832585,89
3041,NA,NA,NA,30,8977,8632,8850,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.752984389,18,44000,600,44000,600,NA,0.786058234,0.462697538,0.343129468,0,18.5,14.7,12.2,12.4,1.127329193,0.364554637,93
6414,NA,NA,NA,18,9327,8577,8935,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.646403565,11,35570,1350,35570,1350,NA,0.650154241,0.773959342,0.151031895,0,NA,NA,NA,NA,0.901319564,0.219287078,76
22,NA,NA,NA,9,6204,6303,6280,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.422018349,9,13800,410,13800,410,NA,0.923926347,0.443548387,0.854545455,0,16.7,11.1,13.1,13,0.935176358,0.249745158,80
5334,NA,NA,NA,18,9576,8592,9073,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.293771389,16,34550,560,34550,560,0.455,0.719502882,0.409939569,0.269526953,144.8268309,NA,NA,NA,NA,1.006336961,0.232854209,90
7404,600,570,27,21,8787,8190,8399,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.44184938,11,28870,1420,28870,1420,NA,0.692037445,0.781576448,0.134143378,0,18.5,14.7,12.2,12.4,1.032988676,0.175405148,73
3868,500,490,23,18,5991,5129,5455,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.421170332,16,27276,0,27276,0,NA,0.819459552,0.692307692,0.33125649,0,18,13.7,15.3,16.2,1.006376594,0.251956765,64
6420,NA,NA,NA,9,7222,7129,7142,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.162601626,5,9825,2121,9825,2121,NA,0.492295741,1,0.5,0,16.7,11.1,13.1,13,0.848275862,0.406504065,100
4931,NA,NA,NA,18,8897,8951,8930,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.63239179,17,17772,620,17772,620,NA,0.924174159,0.776787064,0.184435798,0,NA,NA,NA,NA,0.998376953,0.177267493,72
3606,NA,NA,NA,24,1994,NA,1994,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0,20,9800,1510,9800,1510,NA,0.429631273,0.928571429,0.769230769,0,NA,NA,NA,NA,0.985632184,0.102040816,80
8043,NA,NA,NA,24,3682,NA,3682,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0,6,10750,0,10750,0,NA,0.152539818,0.888888889,0.791666667,0,18.5,14.7,12.2,12.4,0.850574713,0.108108108,78
6430,NA,NA,NA,24,2784,NA,2784,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.0625,9,6980,0,6980,0,NA,0.257092668,0.888888889,0.9,0,NA,NA,NA,NA,1.019607843,0.105769231,70
4620,580,590,26,18,11006,10453,10599,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.346783491,10,28000,1100,28000,1100,NA,0.927584723,0.769230769,0.182258065,0,NA,NA,NA,NA,1.054461464,0.124625317,85
7029,530,540,24,18,8740,8062,8352,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.419874038,13,28048,1000,28048,1000,NA,0.703311736,0.898852415,0.114904988,0,NA,NA,NA,NA,1.000350018,0.215185444,77
558,490,490,22,20,8518,8207,8341,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.726604606,13,27549,880,27549,880,NA,0.73808813,0.926509186,0.176446783,0,NA,NA,NA,NA,0.899515205,0.195982362,78
1779,NA,NA,NA,18,8404,8230,8293,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.195331695,10,31024,1400,31024,1400,NA,0.741116373,0.720981059,0.174132705,0,15.4,15.4,15.9,16.6,1.031685678,0.259213759,85
2974,500,520,23,18,6719,6626,6659,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.902985075,13,33748,1212,33748,1212,NA,0.802631135,0.437313433,0.249146758,0,18.9,12.8,11.1,11.1,0.946084724,0.210085934,77
8015,640,640,28,17,11296,10456,10889,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.689226745,9,44555,980,44555,980,NA,0.760579427,0.600866956,0.298372179,1280.77489,18.5,14.7,12.2,12.4,1.043055674,0.254454798,82
8079,720,760,33,15,14590,11530,13264,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.652570611,10,46590,2472,46590,2472,NA,0.296518254,0.318671366,0.317244587,17178.73031,18.5,14.7,12.2,12.4,1.001327627,0.284066921,93
7643,560,570,25,18,8807,8126,8536,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.339545844,12,29500,1450,29500,1450,NA,0.640540498,0.828818101,0.224497126,0,NA,NA,NA,NA,0.930993219,0.26520994,81
3563,570,610,27,18,12072,10553,11504,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.760728789,13,33920,1240,33920,1240,NA,0.870746845,0.725505752,0.097457627,1363.852157,NA,NA,NA,NA,0.989465682,0.277576556,77
7627,NA,NA,NA,24,3745,NA,3745,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.050724638,16,10400,100,10400,100,NA,0.473993472,0.714285714,0.6,0,NA,NA,NA,NA,0.978723404,0.014492754,80
2738,580,580,27,17,9244,8384,8810,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.536087096,15,41120,1652,41120,1652,0,0.705199652,0.836762317,0.131413782,357.045341,18.5,14.7,12.2,12.4,1.053359417,0.217995517,77
330,NA,NA,NA,23,8299,7473,7668,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.913461538,28,11000,1450,11000,1450,NA,0.118172866,0.297023004,0.544419134,0,NA,NA,NA,NA,1.043478261,0.173878205,NA
7438,630,660,30,30,10675,10107,10412,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.654107884,8,46140,2014,46140,2014,NA,0.805522412,0.576506285,0.212531328,0,NA,NA,NA,NA,1.113061149,0.208962656,85
5774,NA,NA,NA,24,3398,NA,3398,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.018656716,19,12450,0,12450,0,NA,0.231771446,0.951219512,0.794871795,0,NA,NA,NA,NA,1.019011407,0.22761194,94
6667,NA,NA,NA,24,4973,NA,4973,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.019607843,11,12100,350,12100,350,NA,0.498907602,0.848484848,0.821428571,0,NA,NA,NA,NA,0.836065574,0.039215686,62
1107,NA,NA,NA,24,3821,NA,3821,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0,18,8450,350,8450,350,NA,0.409940607,0.888888889,0.9,0,NA,NA,NA,NA,1.118881119,0.01875,75
6576,NA,NA,NA,24,2277,NA,2277,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0,37,9800,500,9800,500,NA,0.191142977,0.987179487,0.987012987,0,NA,NA,NA,NA,0.918128655,0.165605096,16
1490,650,680,31,18,10612,9131,10084,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.469029811,13,38024,544,38024,544,NA,0.54766801,0.549283697,0.239140417,1998.261877,15.4,15.4,15.9,16.6,1.017197964,0.206520594,87
3589,NA,NA,NA,15,13545,10182,12330,-1.046,-1.438,-0.025,-0.205,-1.679,0.076,0.527140224,10,49260,882,49260,882,NA,0.077219631,0.355333143,0.2351521,24639.38683,15.4,15.4,15.9,16.6,1.017645555,0.280700285,96
