NUID,SATREAD,SATMATH,ACTCUM,CARNIGIE,AVGSALMALE,AVGSALWOM,AVGSALTOT,HOUSE,HDEM,HREP,SENATE,SDEM,SREP,PERNWHT,STUFACR,TUITINS,FEEINS,TUITOUT,FEEOUT,FOOTBALL,TUITPER,SLCTVTY,APPEAL,RSRCHPSTU,HIGHBP,CHGENROL,FRACDEGRE,RETPCNT
2473,NA,NA,NA,32,8948,8219,8762,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.456045251,18,27930,1320,27930,1320,NA,0.64931337,0.921733054,0.376800607,0,NA,0.933347998,0.345745934,NA
6787,630,690,NA,18,12075,11433,11827,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.715816282,17,6330,480,13440,480,NA,0.388206183,0.324355618,0.229241037,108.0868973,29,1.005474614,0.188416615,91
7104,580,630,NA,18,10704,9768,10275,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.640703634,15,6330,508,13440,508,NA,0.23038101,0.373105688,0.176711064,552.2135833,NA,1.024017777,0.16376564,82
4770,NA,NA,NA,18,10078,9320,9723,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.492602709,18,6330,560,13440,560,NA,0.243073081,0.975803603,0.232669683,273.2946398,NA,0.980309031,0.126778195,80
3544,600,650,NA,18,11494,10370,11047,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.809485659,12,6330,359,13440,359,NA,0.119696053,0.429688653,0.186584249,3296.157988,29,0.997655459,0.161405758,87
5968,620,640,NA,18,10801,10460,10626,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.625509387,11,6330,452,13440,452,NA,0.227840755,0.386648122,0.202914591,1028.130751,29,1.006167864,0.16958657,83
207,520,540,NA,18,10035,9678,9864,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.775528218,17,6330,480,13440,480,NA,0.194167683,0.365502314,0.304063712,454.6427429,29,1.0031544,0.184917526,78
5721,550,560,NA,18,10247,9390,9786,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.878143249,15,6330,430,13440,430,NA,0.21001355,0.299516908,0.149905123,315.1968776,NA,1.047565543,0.16607079,83
5155,NA,NA,NA,23,9905,9380,9658,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.977668907,19,6330,350,13440,350,NA,0.10483158,0.991591203,0.142465753,158.1738635,NA,1.027511122,0.10140139,63
5233,NA,NA,NA,23,9165,8944,9059,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.876250834,17,6330,339,13440,339,NA,0.132120437,0.737100883,0.273647834,35.15529401,NA,1.016369624,0.105498904,76
6153,580,620,NA,18,10610,9649,10166,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.648723116,14,6330,608,13440,608,NA,0.284031679,0.404376629,0.207734658,921.9072665,NA,1.017575428,0.178188099,85
7756,470,500,NA,22,9528,9189,9360,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.934424713,19,6330,418,13440,418,NA,0.154807928,0.40499676,0.183111111,120.3305586,NA,1.058236273,0.109692934,74
4245,550,560,25,18,6506,6236,6324,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.33830703,9,23900,470,23900,470,NA,0.797535232,0.726229508,0.270880361,0,37.4,0.972105997,0.225824964,80
7624,NA,NA,NA,18,6729,6901,6831,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.254327982,13,25455,540,25455,540,NA,0.662405786,0.506590064,0.256170781,0,NA,0.960108794,0.266288952,78
7022,NA,NA,NA,-3,5500,NA,5500,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0,7,10000,500,10000,500,NA,0.554638006,0.407407407,1,0,NA,0.862068966,0.32,83
1432,480,490,21,20,8223,7931,8019,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.669097539,16,25680,770,25680,770,NA,0.883691448,0.714650332,0.260714286,0,NA,0.999089253,0.2301732,71
595,NA,NA,NA,9,NA,7571,7571,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.2265625,4,9072,560,9072,560,NA,0.553524341,0.294117647,0.4,0,32.4,1.032258065,0.3984375,0
5118,NA,NA,NA,22,6102,5513,5779,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.224924012,12,38300,1650,38300,1650,NA,0.495258278,0.761625471,0.141914191,0,NA,0.941614196,0.211550152,79
5089,NA,NA,NA,20,10491,10283,10375,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.549651279,17,6470,730,19592,730,NA,0.37181436,0.409846413,0.649383984,0,29,0.981341155,0.302640319,90
2531,NA,NA,NA,22,6135,5813,6011,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.50982801,15,21000,500,21000,500,NA,0.611627547,0.602531646,0.516806723,0,NA,0.900442478,0.19041769,70
1817,670,680,31,16,14039,12340,13305,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.471578587,14,46120,812,46120,812,0.75,0.731143193,0.475718857,0.108563292,927.6022144,NA,1.003091367,0.281474717,91
1257,NA,NA,NA,21,12154,10870,11564,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.357771261,9,49010,490,49010,490,0.25,0.45522095,0.248067722,0.350890208,298.6314761,NA,1.004418262,0.246823069,93
7091,NA,NA,NA,22,6519,5740,6120,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.496110114,11,20050,600,20050,600,NA,0.789250284,0.816958277,0.253706755,0,NA,0.976621859,0.150807899,78
6795,NA,NA,NA,21,10285,8823,9582,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.325296281,10,48586,1091,48586,1091,0.7,0.617211931,0.564954005,0.250595711,634.004904,NA,0.995929996,0.238250919,86
2522,NA,NA,NA,17,14034,12054,13139,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.468093934,13,39400,1060,39400,1060,NA,0.73222937,0.610553392,0.096606202,252.4448593,NA,0.991036184,0.257157082,80
1821,630,610,29,21,6118,5304,5807,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.203720106,12,29258,200,29258,200,NA,0.49305673,0.945666235,0.369357045,21.15500443,NA,0.935376968,0.24003543,84
2313,550,550,25,18,9616,8597,9222,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.456781915,15,33124,2200,33124,2200,NA,0.671175762,0.912068426,0.096294602,41.00177305,26.8,0.944921466,0.260859929,77
834,NA,NA,NA,18,8867,8332,8623,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.299677465,11,40658,0,40658,0,0.4,0.59136999,0.67025849,0.163385116,173.7862852,NA,0.98088033,0.235310616,86
3181,NA,NA,NA,14,4285,4424,4369,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.283544304,24,11400,900,11400,900,NA,0.948953828,0.92248062,0.773109244,0,NA,1.085164835,0.313924051,NA
2326,NA,NA,NA,30,9977,8281,9380,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.608050847,5,39720,0,39720,0,NA,0.199501898,0.064288514,0.664634146,0,29,0.970195272,0.300847458,98
5165,NA,NA,NA,20,6781,6498,6613,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.244952894,8,27942,750,27942,750,NA,0.648364052,0.766812227,0.181093394,0,NA,0.946496815,0.309107223,72
4878,540,530,24,29,5958,5647,5782,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.589063795,17,24250,575,24250,575,NA,0.976400501,0.905607477,0.277605779,0,29,0.99834574,0.181441591,72
3905,580,590,25,18,9035,8436,8786,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.232221677,13,31260,990,31260,990,NA,0.560344509,0.617565799,0.149281846,19.99558607,32.3,1.023080783,0.20671898,88
5112,NA,NA,NA,18,10742,9939,10324,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.764383562,13,33678,1868,33678,1868,NA,NA,0.909041021,0.125867794,134.0852476,NA,0.980777181,0.211485774,63
6346,550,560,24,18,11538,10712,11121,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.575410605,13,33678,1868,33678,1868,0.636,NA,0.805838958,0.103233346,53.63697794,NA,0.887399017,0.168747067,72
1290,NA,NA,NA,24,3954,NA,3954,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.040540541,18,10850,200,10850,200,NA,0.762474609,1,1,0,NA,1,0.094594595,92
3262,580,610,27,19,10231,9820,10059,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.473824527,13,35600,2980,35600,2980,NA,0.607183384,0.668471069,0.161957891,318.4139603,NA,1.02382134,0.237760543,84
3041,NA,NA,NA,30,8633,7316,8117,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.713250518,18,42000,600,42000,600,NA,0.733520462,0.460661345,0.277227723,0,29,1.078125,0.330227743,92
6414,NA,NA,NA,18,8890,8083,8468,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.692484223,12,34870,1350,34870,1350,NA,0.62378518,0.741135631,0.152224824,0,NA,0.997424893,0.202524383,93
22,NA,NA,NA,9,6276,6369,6349,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.362249762,8,13020,320,13020,320,NA,0.897545376,0.460784314,0.425531915,0,33.5,1.00671785,0.232602479,88
5334,NA,NA,NA,18,9218,8477,8847,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.292464527,16,33250,550,33250,550,0.455,0.669215417,0.449582112,0.291887977,148.50861,NA,1.009456265,0.234605318,91
7404,590,550,26,21,8612,8235,8379,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.432791728,11,27360,1340,27360,1340,NA,0.704633481,0.838080287,0.140219427,0,29,1.014485514,0.178237322,74
3868,480,500,23,18,5826,5072,5369,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.401350338,16,26252,0,26252,0,NA,0.829290407,0.691900076,0.416849015,0,37.4,0.974415205,0.222805701,64
6420,NA,NA,NA,9,6821,7168,7121,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.110344828,5,9193,2095,9193,2095,NA,0.553326613,0.6,0.333333333,0,33.5,1.124031008,0.4,50
4931,NA,NA,NA,18,8761,8562,8635,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.62352066,17,17466,610,17466,610,NA,0.87305055,0.65691728,0.256214149,0,NA,0.964076151,0.17785893,76
3606,NA,NA,NA,24,2183,NA,2183,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0,20,9500,1510,9500,1510,NA,0.536594882,0.8,0.75,0,NA,1.234042553,0.132183908,75
8043,NA,NA,NA,24,3651,NA,3651,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0,6,10250,0,10250,0,NA,0.244906298,0.833333333,0.8,0,29,1.035714286,0.126436782,86
6430,NA,NA,NA,24,2952,NA,2952,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.049019608,8,6650,0,6650,0,NA,0.226889005,0.857142857,0.866666667,0,NA,0.871794872,0.098039216,51
4620,570,580,26,18,10571,10267,10339,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.360077802,10,26980,1050,26980,1050,NA,0.90283228,0.755211268,0.201044386,0,NA,1.08137242,0.140043764,87
7029,525,530,24,18,8877,8247,8506,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.406370319,14,27233,1000,27233,1000,NA,0.669453118,0.895724138,0.129966123,0,NA,0.991325468,0.204760238,78
558,500,490,22,20,8388,8390,8389,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.713970912,14,22806,850,22806,850,NA,0.605035531,0.860643745,0.136421589,0,NA,1.01114082,0.188188629,78
1779,NA,NA,NA,18,8260,8019,8110,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.278833967,9,30120,1400,30120,1400,NA,0.708172725,0.755507207,0.187544996,0,34.9,0.956653531,0.251267427,84
2974,520,500,23,18,7581,8473,8121,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.910355156,12,32450,1150,32450,1150,NA,0.792427513,0.733850129,0.422535211,0,26.8,0.958376051,0.188275567,59
8015,NA,NA,NA,17,10802,10113,10469,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.66160798,10,43073,1047,43073,1047,NA,0.700670669,0.666167053,0.277970955,923.7786683,29,0.903481744,0.261744394,81
8079,720,750,32,15,15212,11944,13803,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.646694034,10,45278,2472,45278,2472,NA,0.324646239,0.320733799,0.31957872,16263.48153,29,1.004034026,0.276076513,93
7643,563,570,25,18,8256,7698,8019,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.401276426,13,28500,1400,28500,1400,NA,0.58921392,0.847417037,0.259588212,0,NA,1.009462452,0.233346629,88
3563,570,610,26,18,12184,10171,11403,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.775195482,14,32300,1180,32300,1180,NA,0.867100718,0.677679197,0.127820844,1279.560274,NA,1.067717996,0.237619461,74
7627,NA,NA,NA,24,3767,NA,3767,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.056737589,8,9900,100,9900,100,NA,0.530020217,1,1,0,NA,1,0.014184397,88
2738,580,580,26,17,12146,11061,11623,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.544927145,14,39728,1605,39728,1605,0.091,0.739077193,0.838302618,0.148988308,312.5635456,29,1.005357748,0.225512682,78
330,NA,NA,NA,23,7942,6206,6663,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.918896321,28,9900,1450,9900,1450,NA,0.229455971,0.29218107,0.549295775,0,NA,1.164556962,0.169732441,NA
7438,610,630,28,30,10337,9848,10119,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.621282099,8,44580,2006,44580,2006,NA,0.77179675,0.573864656,0.258992806,0,NA,1.00988806,0.224644375,85
5774,NA,NA,NA,24,3177,NA,3177,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.022813688,18,12250,0,12250,0,NA,0.240169385,1,1,0,NA,0.981343284,0.190114068,90
6667,NA,NA,NA,24,4852,NA,4852,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0,10,11700,350,11700,350,NA,0.432943596,0.954545455,1,0,NA,1.070175439,0.016393443,80
1107,NA,NA,NA,24,3760,NA,3760,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0,19,8450,350,8450,350,NA,0.485933695,0.8,1,0,NA,0.986206897,0.020979021,NA
6576,NA,NA,NA,24,1921,NA,1921,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0,33,9300,300,9300,300,NA,0.289403698,0.989130435,0.978021978,0,NA,1.007858546,0.212475634,16
1490,660,680,31,18,10211,8835,9719,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.468952585,13,36596,528,36596,528,NA,0.530422154,0.572749758,0.272812617,1673.774444,34.9,1.010721828,0.202089472,89
3589,NA,NA,NA,15,13892,10447,12828,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.518796352,10,47450,810,47450,810,NA,0.076058387,0.338209022,0.231099373,25558.43492,34.9,1.002306904,0.287784503,96
7117,NA,NA,NA,18,6328,6053,6124,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.36141778,12,27000,1400,27000,1400,NA,0.666997163,0.539078156,0.195539033,18.33527019,NA,1.021668151,0.228936665,78
3528,580,590,27,18,7064,5866,6628,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.317270789,11,30424,965,30424,965,NA,0.548178989,0.65987984,0.197268589,677.5223881,NA,0.968608013,0.282729211,86
522,500,500,22,22,9549,8641,9101,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.623433796,17,22900,900,22900,900,NA,0.815019193,0.787768475,0.24676525,0,NA,0.971701218,0.175076194,76
4842,NA,NA,NA,9,8305,5031,5195,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.090909091,8,17750,750,17750,750,NA,0.73340209,0.333333333,0.333333333,0,32.3,0.997076023,0.442815249,75
2419,NA,NA,NA,21,9372,8457,8917,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.217227049,11,49060,360,49060,360,0.727,0.499121399,0.461708645,0.250645042,48.67888175,NA,1.005317129,0.232338496,89
7194,NA,NA,NA,18,8414,7909,8139,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.380233225,14,28820,1006,28820,1006,NA,0.687379492,0.817646008,0.138051551,0,33.5,1.015333851,0.285605047,79
2479,NA,NA,NA,9,NA,5080,5080,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.099447514,5,9760,2382,9760,2382,NA,0.453466533,1,0.333333333,0,NA,1.090361446,0.44198895,0
7519,NA,NA,NA,21,9880,9942,9911,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.44261424,9,49680,1358,49680,1358,NA,0.483666129,0.533759773,0.235019973,0,NA,0.983795086,0.269925611,83
1498,NA,NA,NA,24,3754,NA,3754,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0,6,9000,460,9000,460,NA,0.104700192,0.301587302,1,0,NA,0.964,0.124481328,73
7879,NA,NA,NA,21,8464,7827,8160,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.216519174,12,33165,250,33165,250,NA,0.458001766,0.760173787,0.143455896,0,NA,0.992679356,0.249557522,90
5254,670,673,30,21,9862,8719,9218,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.385135135,8,48024,946,48024,946,NA,0.472922635,0.364950635,0.220933977,758.5348506,NA,0.975034674,0.218349929,94
1839,550,560,24,19,8833,8644,8724,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.371463288,11,23500,613,23500,613,NA,0.87145188,0.679192547,0.235939643,0,NA,0.933408944,0.262628016,86
8071,570,600,26,17,9063,8431,8727,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.188919796,12,30110,580,30110,580,0.636,0.744881262,0.623637157,0.193356643,0,34.9,0.982240437,0.252665739,86
332,NA,NA,NA,23,5931,5589,5763,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.379039924,16,6470,1385,10840,1385,NA,0.198470228,0.542613085,0.296243292,19.75998099,NA,1.077316948,0.223859316,75
4642,530,550,23,22,8411,8060,8243,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.375713909,19,6470,1338,16320,1338,NA,0.308944508,0.440068493,0.441418072,86.56919427,NA,1.009222311,0.149459626,79
435,490,500,21,23,5964,5751,5867,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.294680552,15,6470,1500,16520,1500,0.6,0.155365625,0.582719187,0.358046228,13.89192232,NA,0.957681941,0.18153673,68
2733,580,590,26,15,9984,8200,9256,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.4796818,18,6470,2526,19590,2526,0.273,0.201530214,0.564444643,0.205583756,1666.735914,33.5,1.009255945,0.22274017,82
7248,660,720,31,15,11927,9825,11127,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.603078959,17,6470,2385,21550,2385,0.5,0.096634551,0.40985767,0.202643801,4097.219672,NA,1.011805751,0.233777994,90
3981,640,670,28,19,10028,7942,9389,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.247743542,17,6470,1289,16320,1289,NA,0.043698509,0.604570936,0.247503566,67001.65204,NA,1.07278798,0.186741363,74
4393,550,570,25,18,7962,6904,7406,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.270808784,16,6470,1434,15820,1434,0.5,0.231163693,0.52665827,0.228178557,81.67005892,NA,1.0033319,0.243063739,82
7878,500,500,22,18,8194,7204,7733,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.476691729,16,6470,1199,16320,1199,0.636,0.186641734,0.623144967,0.218090099,335.7460795,37.4,0.983173754,0.180021482,71
3495,580,580,26,19,7314,6812,7087,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.223510234,14,6470,1604,16320,1604,NA,0.234846535,0.592548077,0.268328021,300.1166455,NA,0.946186804,0.228400652,78
419,580,590,25,20,6720,6331,6540,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.21228384,18,6470,1400,16320,1400,NA,0.234550865,0.487179487,0.202981857,34.44200954,NA,0.968105066,0.231067382,86
384,590,600,26,18,7185,6549,6886,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.220326716,17,6470,1464,16320,1464,NA,0.23644077,0.510059715,0.267651297,187.1807279,NA,0.986133768,0.213192721,80
2386,NA,NA,NA,18,6930,6143,6575,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.299726277,13,6470,1453,16320,1453,NA,0.183358486,0.73914791,0.232191408,35.77988139,NA,0.954703833,0.213047445,75
3590,610,570,27,21,7474,7049,7244,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.461214672,15,6470,1797,16320,1797,NA,0.230173073,0.408047427,0.242040185,14.25055121,NA,0.97251462,0.203247144,81
6869,530,550,NA,21,8777,7998,8354,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.653046333,18,6470,1173,16320,1173,NA,0.211815006,0.500894055,0.173583222,217.4618752,NA,1.004949588,0.192083181,81
7316,600,600,25,18,7677,6399,7101,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.291827065,16,6470,1380,16320,1380,NA,0.241406725,0.496913207,0.234591961,103.4742375,NA,0.983544488,0.241930708,83
4671,590,610,26,22,7189,6779,7096,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.351416227,17,6470,1339,16320,1339,0.5,0.24430599,0.683308495,0.364231189,106.2112338,NA,1.045158053,0.197791647,87
5537,630,660,29,16,11864,10145,11202,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.548116678,16,41794,1524,41794,1524,0.333,0.566839088,0.483280207,0.216601332,1886.029597,32.3,1.020781791,0.173676257,91
4868,NA,NA,NA,24,2727,NA,2727,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.117647059,8,5100,0,5100,0,NA,0.304716327,NA,NA,0,34.9,1.03030303,0.117647059,40
6154,NA,NA,NA,24,5984,NA,5984,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.025157233,10,10750,0,10750,0,NA,0.396870447,1,1,0,NA,0.883333333,0.031446541,67
849,NA,NA,NA,18,7449,7017,7236,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.456040807,16,15900,800,15900,800,NA,0.897413886,0.341208542,0.507323569,0,29,0.962913907,0.246331958,67
1119,NA,NA,NA,21,10251,8986,9707,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.267105263,10,49542,471,49542,471,NA,0.408191462,0.383088726,0.24727906,429.6842105,32.4,0.992167102,0.224122807,93
4483,680,710,31,21,9553,8668,9309,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.333259226,7,.,.,.,.,0.167,NA,0.10153741,0.831763122,4553.548911,NA,0.975916685,0.229657626,93
6124,NA,NA,NA,19,7773,7013,7403,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.376545595,11,33946,520,33946,520,0.4,0.750595769,0.828965249,0.151053864,12.19377898,NA,1.082392304,0.254829985,70
5993,750,740,33,21,11696,11056,11395,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.408472012,8,50500,750,50500,750,NA,0.416357038,0.25730144,0.343091936,1234.871407,NA,0.997359487,0.231089259,94
2677,NA,NA,NA,13,3995,4122,4068,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.397363465,10,19260,1000,19260,1000,NA,0.851189207,0.847619048,0.513108614,0,37.4,1.003780718,0.173258004,65
2291,590,610,27,30,4890,4176,4657,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.628625873,9,35000,0,35000,0,NA,0.978354129,0.753289474,0.254002911,0,29,0.948774608,0.236925683,83
1337,NA,NA,NA,19,7025,8015,7525,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.322371268,15,42030,450,42030,450,0.091,0.712314625,0.684980378,0.219270833,0,NA,0.98676345,0.266118563,80
8167,730,770,33,27,9391,8334,9295,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.155555556,8,45500,500,45500,500,NA,0.009383706,0.361904762,0.684210526,0,NA,1.022727273,0.222222222,83
3491,550,540,25,21,7517,6766,7079,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.336314848,9,36000,1500,36000,1500,NA,0.310552688,0.626966292,0.120430108,0,NA,1.031365314,0.15921288,77
2030,NA,NA,NA,10,NA,5816,5816,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.934322034,39,16860,0,16860,0,NA,0.901589552,0.925925926,0.28,0,NA,0.878957169,0.514830508,78
3740,NA,NA,NA,24,3705,NA,3705,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0,3,8100,0,8100,0,NA,0.34707889,1,1,0,NA,0.888349515,0.027322404,8
230,NA,NA,NA,24,6270,NA,6270,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0,13,14850,110,14850,110,NA,0.627771281,0.804878049,0.878787879,4716.076923,NA,0.928571429,0.098901099,100
660,690,680,29,15,12620,11193,12158,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.376842708,7,37930,1600,37930,1600,NA,0.262743897,0.804878049,0.619617225,39341.34822,29,0.975701718,0.282954058,94
2486,NA,NA,NA,24,2521,NA,2521,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.021164021,15,8600,0,8600,0,NA,0.731403428,1,1,0,NA,1.061797753,0.115079365,95
1273,NA,NA,NA,24,3022,NA,3022,-1.077,-1.469,-0.024,-0.279,-1.705,0.076,0.052,21,11500,100,11500,100,NA,0.211937032,1,1,0,NA,0.943396226,0.024,82
8016,620,620,28,18,8236,7318,7797,0.739,-0.679,0.939,0.827,-0.685,0.979,0.145641498,16,3961,2891,17786,2891,0.846,0.292515718,0.663762134,0.351105481,141.6964907,NA,1.005090236,0.229742173,86
4168,510,540,23,22,5855,5925,5891,0.739,-0.679,0.939,0.827,-0.685,0.979,0.445035461,11,25643,2298,25643,2298,NA,0.627618727,0.417808219,0.180327869,0,NA,0.980017376,0.223404255,67
4341,570,560,25,22,4703,4309,4508,0.739,-0.679,0.939,0.827,-0.685,0.979,0.589400116,15,18500,0,18500,0,NA,0.525227709,0.678698526,0.232209738,0,NA,0.915733333,0.200349447,60
534,NA,NA,NA,21,5244,4960,5051,0.739,-0.679,0.939,0.827,-0.685,0.979,0.995923913,10,15651,2499,15651,2499,NA,0.276391013,0.948579161,0.112696148,0,35,0.994594595,0.104619565,54
4264,NA,NA,NA,21,5078,5106,5091,0.739,-0.679,0.939,0.827,-0.685,0.979,0.300671141,11,26750,230,26750,230,0,0.468391373,0.410575428,0.187878788,0,NA,1.012228261,0.147651007,58
2388,510,520,22,26,6847,6151,6211,0.739,-0.679,0.939,0.827,-0.685,0.979,0.159633028,5,11656,320,11656,320,NA,NA,0.9375,0.833333333,0,32.8,1.003683241,0.366972477,NA
4693,550,560,24,18,8571,7787,8248,0.739,-0.679,0.939,0.827,-0.685,0.979,0.336193772,16,27800,1020,27800,1020,0.455,0.59777295,0.734983399,0.200410678,0,NA,1.026570048,0.205121107,74
7012,550,560,24,22,6852,6291,6579,0.739,-0.679,0.939,0.827,-0.685,0.979,0.320819113,13,28730,0,28730,0,0.75,0.376729404,0.317933911,0.310797175,5.491467577,NA,1.004801097,0.182935154,74
5273,430,430,17,22,6486,6563,6517,0.739,-0.679,0.939,0.827,-0.685,0.979,0.818530351,16,23400,0,23400,0,0.6,0.541107307,0.617519155,0.185110664,0,NA,1.073388203,0.122044728,47
2839,720,720,32,21,12639,11290,12080,0.739,-0.679,0.939,0.827,-0.685,0.979,0.307329843,10,46501,465,46501,465,0.182,0.236541347,0.2212932,0.428211587,1044.122513,NA,0.992723493,0.245026178,96
