NUID,SATREAD,SATMATH,ACTCUM,CARNIGIE,AVGSALMALE,AVGSALWOM,AVGSALTOT,HOUSE,HDEM,HREP,SENATE,SDEM,SREP,PERNWHT,STUFACR,TUITINS,FEEINS,TUITOUT,FEEOUT,FOOTBALL,TUITPER,SLCTVTY,APPEAL,RSRCHPSTU,BINGEDRK,HEALTHINS,MENTALHLTH,PHYSHLTH,CHGENROL,FRACDEGRE,RETPCNT
384,590,600,26,18,7253,6430,6865,-1.077,-1.387,-0.023,-0.754,-1.599,0.046,0.216150082,18,6170,1411,15820,1411,NA,0.224139945,0.483669026,0.265803789,167.5020392,NA,NA,NA,NA,1.025941423,0.209318923,80
2386,NA,NA,NA,18,6796,6111,6481,-1.077,-1.387,-0.023,-0.754,-1.599,0.046,0.272648084,13,6170,1383,15820,1383,NA,0.184904789,0.675848691,0.238231917,44.29986934,NA,NA,NA,NA,0.969594595,0.204486063,80
3590,620,590,25,21,7307,7158,7230,-1.077,-1.387,-0.023,-0.754,-1.599,0.046,0.457309942,15,6170,1763,15820,1763,NA,0.232094276,0.408195543,0.266995421,23.88265107,NA,NA,NA,NA,1.005488044,0.184405458,79
6869,530,550,23,21,8707,7744,8171,-1.077,-1.387,-0.023,-0.754,-1.599,0.046,0.642346471,19,6190,1133,15820,1133,NA,0.199060269,0.623495702,0.2109375,256.1028414,NA,NA,NA,NA,1.009811181,0.18111824,84
7316,560,560,25,18,7436,6347,6936,-1.077,-1.387,-0.023,-0.754,-1.599,0.046,0.27712247,16,6170,1327,15820,1327,NA,0.236239307,0.47858495,0.256118665,62.18363186,NA,NA,NA,NA,0.988341969,0.228629678,81
4671,580,610,26,22,6977,6833,6944,-1.077,-1.387,-0.023,-0.754,-1.599,0.046,0.351229303,15,6170,1276,15820,1276,0.4,0.226099885,0.526462396,0.372486772,245.1996989,NA,NA,NA,NA,0.987122338,0.203712995,85
5537,620,660,29,16,11804,10036,11147,-1.077,-1.387,-0.023,-0.754,-1.599,0.046,0.572459761,16,40380,1506,40380,1506,0.25,0.476560389,0.532288167,0.243338008,1823.715546,14.8,19.1,15.8,16,1.031277202,0.181971651,92
4868,NA,NA,NA,24,2500,NA,2500,-1.077,-1.387,-0.023,-0.754,-1.599,0.046,0.181818182,8,5000,0,5000,0,NA,0.442943677,1,1,0,14.3,20.3,15.6,16,1.222222222,0.090909091,57
6154,NA,NA,NA,24,5984,NA,5984,-1.077,-1.387,-0.023,-0.754,-1.599,0.046,0.022222222,10,10450,0,10450,0,NA,0.64823764,1,1,0,NA,NA,NA,NA,0.909090909,0.055555556,38
849,NA,NA,NA,18,7286,6713,7002,-1.077,-1.387,-0.023,-0.754,-1.599,0.046,0.447295806,16,15200,450,15200,450,NA,0.919594513,0.297804645,0.762820513,0,15.5,18.3,12.6,13.1,1.001049666,0.273620309,64
1119,NA,NA,NA,21,11313,10086,10810,-1.077,-1.387,-0.023,-0.754,-1.599,0.046,0.25413403,10,47913,471,47913,471,NA,0.350952219,0.411209767,0.256410256,542.2049608,16,17.4,15,14.8,1.00130719,0.22410792,90
4483,690,700,31,21,9641,8398,9261,-1.077,-1.387,-0.023,-0.754,-1.599,0.046,0.308743762,7,0,0,0,0,0.333,NA,0.094678507,0.846262341,6251.159905,NA,NA,NA,NA,0.997187365,0.242785854,94
6124,NA,NA,NA,19,8619,7796,8195,-1.077,-1.387,-0.023,-0.754,-1.599,0.046,0.343370974,11,33216,520,33216,520,0.636,0.728172812,0.815338591,0.157438292,16.37222919,NA,NA,NA,NA,1.052145215,0.2398578,72
5993,750,740,33,21,11357,10802,11101,-1.077,-1.387,-0.023,-0.754,-1.599,0.046,0.390795926,8,48840,730,48840,730,NA,0.241114674,0.235354573,0.362991266,1188.842701,NA,NA,NA,NA,0.989179104,0.235760091,95
2677,NA,NA,NA,13,3893,3524,3682,-1.077,-1.387,-0.023,-0.754,-1.599,0.046,0.372400756,8,18520,650,18520,650,NA,0.827618828,0.798387097,0.550505051,0,15.6,18.3,15.2,15.6,1.088477366,0.190926276,60
2291,580,580,24,30,4500,3836,4285,-1.077,-1.387,-0.023,-0.754,-1.599,0.046,0.657492969,9,33560,0,33560,0,NA,0.98020954,0.767706208,0.236522399,0,15.5,18.3,12.6,13.1,0.903940439,0.221976697,82
1337,NA,NA,NA,19,8264,7914,8091,-1.077,-1.387,-0.023,-0.754,-1.599,0.046,0.322801025,15,40450,300,40450,300,0.636,0.571082688,0.721780029,0.221553885,0,NA,NA,NA,NA,1.027643703,0.280102477,82
8167,730,790,33,27,9586,8000,9427,-1.077,-1.387,-0.023,-0.754,-1.599,0.046,0.193181818,8,44000,0,44000,0,NA,0.003032525,0.329896907,0.75,0,NA,NA,NA,NA,1.113924051,0.170454545,85
3491,590,560,26,21,7412,6672,6980,-1.077,-1.387,-0.023,-0.754,-1.599,0.046,0.346863469,10,35200,1500,35200,1500,NA,0.258760012,0.565938865,0.125771605,0,NA,NA,NA,NA,0.983666062,0.199261993,69
2030,NA,NA,NA,10,NA,5552,5552,-1.077,-1.387,-0.023,-0.754,-1.599,0.046,0.947858473,39,16820,0,16820,0,NA,0.906480586,0.917647059,0.361538462,0,NA,NA,NA,NA,0.929065744,0.510242086,85
3740,NA,NA,NA,24,1948,NA,1948,-1.077,-1.387,-0.023,-0.754,-1.599,0.046,0,19,8100,0,8100,0,NA,0.448507886,1,1,0,NA,NA,NA,NA,0.932126697,0.019417476,64
230,NA,NA,NA,24,6270,NA,6270,-1.077,-1.387,-0.023,-0.754,-1.599,0.046,0,11,14750,110,14750,110,NA,0.671109547,0.833333333,0.866666667,4044.061224,NA,NA,NA,NA,1.042553191,0.102040816,92
660,680,680,29,15,8682,7471,8233,-1.077,-1.387,-0.023,-0.754,-1.599,0.046,0.380254154,7,37730,1000,37730,1000,NA,0.197293729,0.817968291,0.580760948,41276.21841,15.5,18.3,12.6,13.1,0.976544388,0.291998324,95
2486,NA,NA,NA,24,2465,NA,2465,-1.077,-1.387,-0.023,-0.754,-1.599,0.046,0.016853933,15,8100,0,8100,0,NA,0.66370694,1,1,0,NA,NA,NA,NA,1.033381713,0.146067416,98
1273,NA,NA,NA,24,2932,NA,2932,-1.077,-1.387,-0.023,-0.754,-1.599,0.046,0.033962264,23,11500,100,11500,100,NA,0.229489629,1,1,0,NA,NA,NA,NA,1.019230769,0.022641509,92
8016,620,620,27,18,8140,7155,7670,0.762,-0.723,0.918,0.864,-0.626,0.99,0.143554939,16,3772,2781,16939,2781,0.583,0.285657509,0.626610395,0.358383552,147.3176513,NA,NA,NA,NA,1.005376066,0.215846573,88
4168,520,530,24,22,5901,5743,5817,0.762,-0.723,0.918,0.864,-0.626,0.99,0.424847958,11,24468,2196,24468,2196,NA,0.601044114,0.384565709,0.160369437,0,NA,NA,NA,NA,0.972128378,0.22502172,74
4341,550,570,24,22,4784,4288,4534,0.762,-0.723,0.918,0.864,-0.626,0.99,0.622933333,16,18500,0,18500,0,NA,0.533426842,0.692307692,0.217037037,0,NA,NA,NA,NA,0.972510373,0.1568,63
534,NA,NA,NA,21,5227,4828,4971,0.762,-0.723,0.918,0.864,-0.626,0.99,0.997297297,9,14906,2224,14906,2224,NA,0.270207031,0.917948718,0.115921788,0,13.6,20.6,12.2,12.1,0.952380952,0.141891892,52
4264,NA,NA,NA,21,5071,5025,5049,0.762,-0.723,0.918,0.864,-0.626,0.99,0.25,11,25950,220,25950,220,0.091,0.455943718,0.432120364,0.176518219,0,NA,NA,NA,NA,1.066666667,0.168478261,59
2388,490,530,22,26,7712,6071,6173,0.762,-0.723,0.918,0.864,-0.626,0.99,0.149171271,6,11316,320,11316,320,NA,NA,0.891304348,0.756097561,0,14,19.5,12.1,12.3,0.945993031,0.47145488,NA
4693,628,620,27,18,8500,8117,8359,0.762,-0.723,0.918,0.864,-0.626,0.99,0.299374822,16,26550,980,26550,980,0.417,0.57289841,0.680649926,0.191189236,0,NA,NA,NA,NA,0.943431635,0.22875817,72
7012,NA,NA,NA,22,5987,5125,5568,0.762,-0.723,0.918,0.864,-0.626,0.99,0.310699588,13,27360,0,27360,0,0.545,0.420709854,0.358960476,0.260180995,12.17009602,NA,NA,NA,NA,1.055756698,0.196844993,73
5273,430,440,16,22,6318,6358,6335,0.762,-0.723,0.918,0.864,-0.626,0.99,0.790123457,16,22900,0,22900,0,0.2,0.53728024,0.598106509,0.21013059,0,NA,NA,NA,NA,1.033309709,0.125514403,52
2839,720,720,32,21,12531,10876,11828,0.762,-0.723,0.918,0.864,-0.626,0.99,0.307172557,10,44928,449,44928,449,0.083,0.17950088,0.216726619,0.41659751,776.2448025,NA,NA,NA,NA,0.995859213,0.244802495,95
3825,760,790,34,15,16661,11724,14904,0.762,-0.723,0.918,0.864,-0.626,0.99,0.497297297,7,45800,1443,45800,1443,0.692,0.062931572,0.114075437,0.478587319,50168.36415,13.2,20.4,11.6,11.8,0.996371676,0.304921764,97
4395,460,470,20,22,7948,7037,7590,0.762,-0.723,0.918,0.864,-0.626,0.99,0.828550405,14,2776,1722,14451,1722,0.4,0.095632344,0.490026596,0.28358209,589.0103017,NA,NA,NA,NA,0.849906191,0.199779249,68
403,660,660,29,20,9275,8556,8936,0.762,-0.723,0.918,0.864,-0.626,0.99,0.195107309,12,30848,399,30848,399,0.083,0.660010328,0.539308628,0.265980114,0,NA,NA,NA,NA,1.034306116,0.219870929,91
7583,470,490,21,19,8199,8141,8173,0.762,-0.723,0.918,0.864,-0.626,0.99,0.800078658,18,2743,1912,14351,1912,0.5,0.154792686,0.503163017,0.230174081,110.2730729,13.3,19.2,12.4,12.5,1.028309517,0.152726796,74
3087,560,570,25,18,6749,6222,6481,0.762,-0.723,0.918,0.864,-0.626,0.99,0.330472103,13,26690,390,26690,390,0.333,0.573827819,0.67123696,0.219360568,0,NA,NA,NA,NA,1.042505593,0.298118191,74
400,480,500,20,22,5877,5888,5881,0.762,-0.723,0.918,0.864,-0.626,0.99,0.487740806,12,26300,550,26300,550,0.3,0.579660391,0.731127198,0.25884017,0,13.6,20.6,12.2,12.1,0.926196269,0.189141856,52
4962,NA,NA,NA,21,6663,5836,6261,0.762,-0.723,0.918,0.864,-0.626,0.99,0.397752809,14,33050,380,33050,380,0.8,0.460877103,0.621792736,0.188102894,91.56104869,13.6,20.6,12.2,12.1,0.965991317,0.183146067,74
1019,591,601,26,22,7718,6640,7203,0.762,-0.723,0.918,0.864,-0.626,0.99,0.181285178,15,27775,3705,27775,3705,NA,0.588405299,0.801889339,0.233254796,0,13.6,22.7,13.1,13.3,0.967990919,0.201923077,77
2197,450,450,18,21,6184,6083,6127,0.762,-0.723,0.918,0.864,-0.626,0.99,0.991384615,11,15466,2770,15466,2770,0.3,0.314616087,0.422520389,0.166874222,422.4929231,14.7,19.8,11.4,11.4,0.852123755,0.152615385,66
1798,NA,NA,NA,22,4914,4407,4656,0.762,-0.723,0.918,0.864,-0.626,0.99,0.605809129,15,23450,700,23450,700,NA,0.44912669,0.619550859,0.230277186,0,NA,NA,NA,NA,1.080717489,0.229253112,66
2292,NA,NA,NA,22,6847,6475,6654,0.762,-0.723,0.918,0.864,-0.626,0.99,0.259120674,12,30922,0,30922,0,0.917,0.436477657,0.657976827,0.117507619,0,NA,NA,NA,NA,1.018095238,0.192235734,76
3518,400,400,16,22,5177,5027,5108,0.762,-0.723,0.918,0.864,-0.626,0.99,0.994704992,17,14637,2188,14637,2188,0.5,0.545691241,0.642533937,0.159507042,0,NA,NA,NA,NA,1.10720268,0.116490166,55
8115,420,440,NA,9,4195,4484,4316,0.762,-0.723,0.918,0.864,-0.626,0.99,0.812189055,15,14256,2422,14256,2422,NA,0.391419853,0.421017403,0.581875994,33.17039801,NA,NA,NA,NA,1.028132992,0.13681592,64
3466,510,520,22,22,5247,4938,5079,0.762,-0.723,0.918,0.864,-0.626,0.99,0.291194969,11,25006,2584,25006,2584,0.4,0.300824196,0.620942075,0.207585853,0,NA,NA,NA,NA,1.055076311,0.13836478,56
4492,NA,NA,NA,22,6948,6837,6870,0.762,-0.723,0.918,0.864,-0.626,0.99,0.296792724,12,32100,40,32100,40,NA,0.513125351,0.612687813,0.427792916,0,14.5,17.8,10.8,10.6,0.963116644,0.249880326,79
56,520,530,24,22,7222,6695,6986,0.762,-0.723,0.918,0.864,-0.626,0.99,0.505494505,12,28766,314,28766,314,0.6,0.539835267,0.559375,0.212290503,0,13.3,19.2,12.4,12.5,0.943162822,0.155973059,63
7725,690,530,24,20,5003,4505,4890,0.762,-0.723,0.918,0.864,-0.626,0.99,0.428323197,12,23320,200,23320,200,NA,0.528798757,0.46057572,0.296195652,0,NA,NA,NA,NA,1.064754857,0.209383145,58
1653,500,520,21,22,6384,6467,6416,0.762,-0.723,0.918,0.864,-0.626,0.99,0.51667398,13,17800,0,17800,0,NA,0.715244438,0.4685021,0.284860558,0,NA,NA,NA,NA,0.929066449,0.175296183,70
345,660,630,28,21,7878,7280,7611,0.762,-0.723,0.918,0.864,-0.626,0.99,0.172178131,14,3666,2726,18537,2726,NA,0.240474227,0.731391586,0.280088496,351.9503968,14.9,16.7,11.4,11.2,1.01182244,0.167548501,77
730,700,720,32,15,12221,9292,10898,0.762,-0.723,0.918,0.864,-0.626,0.99,0.360757892,13,6423,1913,31505,1913,0.462,0.119783152,0.284980212,0.445290626,18950.01816,NA,NA,NA,NA,0.982961259,0.249667869,97
6339,570,600,25,17,9445,7363,8490,0.762,-0.723,0.918,0.864,-0.626,0.99,0.403048484,19,3522,2755,16693,2755,0.455,0.302240719,0.640871236,0.331767293,896.0286039,14.7,19.8,11.4,11.4,1.00771267,0.200162153,82
6196,560,560,25,16,9041,7263,8058,0.762,-0.723,0.918,0.864,-0.626,0.99,0.41369863,17,3932,2522,18794,2522,NA,0.216065626,0.607270916,0.425291127,759.051488,13.6,20.6,12.2,12.1,0.986624412,0.193670288,78
2722,480,480,20,18,8109,7339,7715,0.762,-0.723,0.918,0.864,-0.626,0.99,0.875914002,15,3455,2071,14870,2071,0.583,0.211349559,0.432153655,0.190329218,838.0966932,13.2,20.4,11.6,11.8,0.941823415,0.177016261,77
6141,620,610,26,30,7151,6169,6796,0.762,-0.723,0.918,0.864,-0.626,0.99,0.255387931,6,5870,2493,21240,2493,NA,0.151271361,0.43202765,0.584,6.733836207,12.7,23.8,13,13.3,1.025414365,0.217672414,89
4068,630,640,26,18,8467,7164,7830,0.762,-0.723,0.918,0.864,-0.626,0.99,0.198580224,17,4026,2366,18054,2366,NA,0.317680161,0.585524603,0.319994071,796.8485991,15.1,19.5,12.4,12.2,1.022088096,0.215981907,84
7927,500,490,21,21,5691,5956,5840,0.762,-0.723,0.918,0.864,-0.626,0.99,0.548780488,13,24450,200,24450,200,NA,0.525223845,0.629053178,0.22371134,0,14.5,17.8,10.8,10.6,1.251271617,0.173170732,60
165,500,510,21,19,6714,5988,6359,0.762,-0.723,0.918,0.864,-0.626,0.99,0.594805544,15,3211,2076,13163,2076,0.2,0.185183224,0.732589839,0.363328823,58.15892881,NA,NA,NA,NA,1.00391786,0.16552281,68
4001,510,510,27,22,5318,4331,5195,0.762,-0.723,0.918,0.864,-0.626,0.99,0.359605911,12,12800,0,12800,0,NA,0.27297674,0.378854626,0.558139535,0,NA,NA,NA,NA,1.115384615,0.088669951,58
2230,390,400,18,22,6376,3581,5253,0.762,-0.723,0.918,0.864,-0.626,0.99,0.993161094,12,12890,5000,12890,5000,0.3,0.26475404,0.74025974,0.162129462,0,14.5,17.8,10.8,10.6,0.803909591,0.171732523,42
7827,630,620,27,21,6163,6020,6055,0.762,-0.723,0.918,0.864,-0.626,0.99,0.42812983,11,24990,366,24990,366,NA,0.273193556,0.598493003,0.365107914,0,NA,NA,NA,NA,1.00622084,0.195517774,75
5207,NA,NA,NA,22,4958,4912,4936,0.762,-0.723,0.918,0.864,-0.626,0.99,0.990789474,15,11808,4672,11808,4672,0.3,0.508602118,0.593479015,0.137054354,1009.240789,14.5,17.8,10.8,10.6,0.912730184,0.13377193,42
2659,NA,NA,NA,-3,6578,5444,6558,0.762,-0.723,0.918,0.864,-0.626,0.99,0.144317126,20,7152,530,7152,530,NA,0.345508837,0.746031746,0.645390071,0,NA,NA,NA,NA,0.945257611,0.133477857,79
6174,NA,NA,NA,16,12248,9674,11137,0.762,-0.723,0.918,0.864,-0.626,0.99,0.283454838,11,45638,562,45638,562,0.25,0.166716121,0.344095692,0.336382645,20699.86408,NA,NA,NA,NA,1.021198738,0.277894477,93
7912,640,580,28,21,6364,5805,6097,0.762,-0.723,0.918,0.864,-0.626,0.99,0.155015198,10,30462,390,30462,390,NA,0.527193566,0.717687075,0.277251185,0,NA,NA,NA,NA,0.987987988,0.194528875,66
6460,550,560,23,20,7448,7285,7359,0.762,-0.723,0.918,0.864,-0.626,0.99,0.384161491,15,24750,1550,24750,1550,0.545,0.522856891,0.750643842,0.117860747,0,NA,NA,NA,NA,1.169633127,0.207142857,72
3136,460,470,19,19,8012,7820,7902,0.762,-0.723,0.918,0.864,-0.626,0.99,0.75382982,14,3144,2439,12674,2439,0.818,0.151647267,0.601624182,0.318710161,135.7703625,12.7,23.8,13,13.3,0.940245294,0.232064311,79
629,560,570,24,18,7933,6886,7445,0.762,-0.723,0.918,0.864,-0.626,0.99,0.202532736,16,3669,2636,14062,2636,0.583,0.235770897,0.431094947,0.264537511,142.7533598,NA,NA,NA,NA,1.020035149,0.214593384,78
753,630,487,23,22,6592,5880,6239,0.63,-0.41,0.75,0.727,-0.307,0.778,0.221794166,11,4891,1159,7336,1159,0.3,0.219747022,0.610278373,0.663157895,56.53494772,NA,NA,NA,NA,0.830438757,0.177765548,57
1241,603,624,27,22,6437,6390,6412,0.63,-0.41,0.75,0.727,-0.307,0.778,0.182767624,13,18650,520,18650,520,NA,0.33278018,0.643623361,0.385185185,0,NA,NA,NA,NA,1.154773869,0.150565709,66
3434,580,590,25,18,3201,2820,2997,0.63,-0.41,0.75,0.727,-0.307,0.778,0.306795733,15,14990,675,14990,675,0.455,0.683988482,0.786486486,0.485681558,0,NA,NA,NA,NA,1.255456349,0.172856578,76
368,500,550,25,19,7207,5834,6404,0.63,-0.41,0.75,0.727,-0.307,0.778,0.302263324,13,4941,1284,4941,1284,0.091,0.256911642,0.576774194,0.762863535,61.33122414,NA,NA,NA,NA,0.907464664,0.173034802,67
1939,600,600,26,16,9042,7869,8565,0.63,-0.41,0.75,0.727,-0.307,0.778,0.227171371,19,6388,1353,17056,1353,0.417,0.277493366,0.859974149,0.47745491,2724.104802,NA,NA,NA,NA,1.005358412,0.17235003,80
133,645,665,26,15,8554,6686,7753,0.63,-0.41,0.75,0.727,-0.307,0.778,0.273780076,19,6604,1216,17633,1216,0.938,0.257325461,0.827411168,0.522318595,5919.905667,23,9.9,8.1,8.3,1.048140946,0.158927367,80
5674,500,540,22,24,3618,3244,3513,0.63,-0.41,0.75,0.727,-0.307,0.778,0.190909091,11,12670,1950,12670,1950,NA,0.331214567,0.36453202,0.945945946,0,NA,NA,NA,NA,0.94017094,0.163636364,63
1275,463,515,25,22,6047,5541,5786,0.63,-0.41,0.75,0.727,-0.307,0.778,0.148874784,11,5027,1647,13423,1647,NA,0.237627007,0.902702703,0.568862275,44.77264859,NA,NA,NA,NA,1,0.147720716,70
6810,NA,NA,NA,10,3088,2917,3028,0.819,-0.74,0.977,0.82,-0.915,0.95,0.275,6,23001,340,23001,340,NA,1,0.739130435,0.264705882,0,15.9,17.3,14.7,14.9,0.85106383,0.25,89
6636,NA,NA,NA,10,4167,4086,4090,0.819,-0.74,0.977,0.82,-0.915,0.95,0.432907348,12,11480,770,11480,770,NA,0.989582671,1,0.6875,0,14.8,17.6,15.3,15.5,0.79040404,0.178913738,NA
975,580,620,26,16,10101,7863,9132,0.819,-0.74,0.977,0.82,-0.915,0.95,0.277607048,19,8618,1642,17150,1642,0.417,0.438665817,0.957052407,0.287342579,1483.390323,14.8,17.6,15.3,15.5,0.941157567,0.187154272,74
3051,540,490,23,30,4272,5000,4363,0.819,-0.74,0.977,0.82,-0.915,0.95,0.158371041,8,25626,750,25626,750,NA,0.805483323,0.243407708,0.441666667,0,15.9,17.3,14.7,14.9,1.057416268,0.212669683,67
7506,560,590,25,17,7220,6448,6850,0.819,-0.74,0.977,0.82,-0.915,0.95,0.236057871,13,18908,944,18908,944,0.8,0.629553193,0.725725095,0.262380539,0,NA,NA,NA,NA,0.952869094,0.199332262,77
4294,NA,NA,27,9,5722,6062,6037,0.819,-0.74,0.977,0.82,-0.915,0.95,0.062801932,10,18288,975,18288,975,NA,NA,0.75,0.833333333,747.384058,15.6,19.2,16.5,16.5,0.92,0.280193237,NA
472,NA,NA,NA,18,7989,7416,7736,0.819,-0.74,0.977,0.82,-0.915,0.95,0.226269986,13,28814,0,28814,0,0.5,0.484954772,0.63967803,0.265358993,106.9749039,NA,NA,NA,NA,0.983870968,0.199352358,81
3936,570,580,24,16,8760,7620,8221,0.819,-0.74,0.977,0.82,-0.915,0.95,0.236384345,19,9096,1630,16404,1630,0.571,0.398997734,0.533668757,0.391321193,414.543539,NA,NA,NA,NA,0.982252733,0.203872437,76
6062,590,610,27,19,9769,7879,8884,0.819,-0.74,0.977,0.82,-0.915,0.95,0.215279415,12,31990,200,31990,200,0.3,0.605055995,0.727421555,0.266316579,0,17,14.8,13.6,13.7,0.989039179,0.210563546,76
6601,710,760,33,15,11700,8656,10401,0.819,-0.74,0.977,0.82,-0.915,0.95,0.512108844,11,42766,392,42766,392,0.3,0.200940705,0.383104035,0.153975498,32730.01116,15.2,23.3,17.2,18.4,1.029604034,0.250249433,93
1837,650,650,29,22,7422,6370,7032,0.819,-0.74,0.977,0.82,-0.915,0.95,0.14434365,13,26220,200,26220,200,NA,0.605330532,0.744921745,0.35181046,0,NA,NA,NA,NA,1.025164114,0.199839915,88
7063,450,460,18,22,6722,6037,6438,0.819,-0.74,0.977,0.82,-0.915,0.95,0.976169844,12,3926,2320,11608,2320,0.4,0.127010676,0.377187079,0.180642284,736.6243501,NA,NA,NA,NA,0.93554925,0.129549393,51
3823,440,490,22,9,6657,6599,6612,0.819,-0.74,0.977,0.82,-0.915,0.95,0.194285714,10,17550,2481,17550,2481,NA,NA,0.756756757,0.642857143,0,15.9,17.3,14.7,14.9,1.343570058,0.258571429,NA
3422,620,560,26,30,5813,5218,5575,0.819,-0.74,0.977,0.82,-0.915,0.95,0.24567474,9,35270,2295,35270,2295,NA,0.450440743,0.66993007,0.290187891,0,15.2,23.3,17.2,18.4,1.021201413,0.209342561,81
383,NA,NA,NA,30,8224,6921,7656,0.819,-0.74,0.977,0.82,-0.915,0.95,0.873913043,7,44200,1827,44200,1827,NA,0.474805326,0.438864629,0.298507463,0,15.2,23.3,17.2,18.4,1.006564551,0.282608696,93
568,610,590,25,30,6327,6228,6286,0.819,-0.74,0.977,0.82,-0.915,0.95,0.319105691,12,28872,1518,28872,1518,NA,0.811162014,0.886363636,0.509401709,0,17,14.8,13.6,13.7,0.978779841,0.219512195,80
5868,610,640,29,16,9178,7475,8506,0.819,-0.74,0.977,0.82,-0.915,0.95,0.287526915,15,37230,0,37230,0,0.727,0.386744671,0.590127238,0.216909563,6645.109197,13.6,20.5,17,17.9,0.94485214,0.213088281,91
994,520,520,24,22,5956,5594,5797,0.819,-0.74,0.977,0.82,-0.915,0.95,0.224413146,11,29256,660,29256,660,0.3,0.590614358,0.646918013,0.215541166,0,NA,NA,NA,NA,0.907928389,0.204694836,53
7962,560,480,25,18,6977,6077,6537,0.819,-0.74,0.977,0.82,-0.915,0.95,0.213430066,16,29716,924,29716,924,0.455,0.666824244,0.719705341,0.31678608,0,NA,NA,NA,NA,1.021192281,0.146954614,80
4115,550,560,25,20,6131,6257,6190,0.819,-0.74,0.977,0.82,-0.915,0.95,0.237872589,13,26900,580,26900,580,0.8,0.384400549,0.750618812,0.305028854,678.5341905,NA,NA,NA,NA,1.109597925,0.172413793,68
395,530,560,25,21,5586,5341,5440,0.819,-0.74,0.977,0.82,-0.915,0.95,0.284122563,11,28800,1225,28800,1225,0.5,0.497277597,0.620786517,0.208144796,0,NA,NA,NA,NA,0.999304106,0.189415042,69
586,590,610,27,18,8827,7786,8367,0.819,-0.74,0.977,0.82,-0.915,0.95,0.200766651,13,34600,1200,34600,1200,0.846,0.439988325,0.82907307,0.24883214,1443.07954,NA,NA,NA,NA,1.007239382,0.204360326,85
5592,730,690,32,21,9084,7686,8416,0.819,-0.74,0.977,0.82,-0.915,0.95,0.239537445,10,45500,1830,45500,1830,0.1,0.399037073,0.250640543,0.27059531,359.0699339,NA,NA,NA,NA,1.016797312,0.257709251,94
6834,NA,NA,NA,26,7359,6744,6912,0.819,-0.74,0.977,0.82,-0.915,0.95,0.150832517,8,10440,0,10440,0,NA,NA,0.983050847,0.896551724,0,NA,NA,NA,NA,0.890924956,0.239960823,63
3405,535,540,23,20,6737,6242,6453,0.819,-0.74,0.977,0.82,-0.915,0.95,0.186186186,14,26962,1392,26962,1392,0.364,0.491156169,0.693602694,0.300970874,0,NA,NA,NA,NA,1.030959752,0.184684685,67
5270,NA,NA,22,20,6114,6242,6199,0.819,-0.74,0.977,0.82,-0.915,0.95,0.267130435,11,18153,150,18153,150,NA,0.718585419,0.645507813,0.243570348,0,NA,NA,NA,NA,0.948531838,0.154782609,59
1856,570,570,25,19,6598,6092,6337,0.819,-0.74,0.977,0.82,-0.915,0.95,0.14523975,12,25560,856,25560,856,0.091,0.646370346,0.717407687,0.329831933,17.94301598,15.6,19.2,16.5,16.5,0.89378882,0.199791522,70
7130,NA,620,27,22,6873,6292,6618,0.819,-0.74,0.977,0.82,-0.915,0.95,0.298677885,10,32215,925,32215,925,0.2,0.444141332,0.694572748,0.148379052,0,NA,NA,NA,NA,0.960184651,0.215745192,74
8114,NA,NA,NA,26,5995,6274,6240,0.819,-0.74,0.977,0.82,-0.915,0.95,0.186046512,6,11100,900,11100,900,NA,0.6045673,0.57037037,0.545454545,0,17.4,18.3,15.7,15.9,0.986676536,0.27831958,57
5807,650,680,30,16,9484,7622,8677,0.819,-0.74,0.977,0.82,-0.915,0.95,0.208116596,17,11673,2614,27777,2614,0.167,0.436915897,0.658353425,0.218766885,811.0425459,NA,NA,NA,NA,1.015245118,0.243743253,90
7087,NA,NA,24,26,8057,6887,6971,0.819,-0.74,0.977,0.82,-0.915,0.95,0.145802651,12,17413,914,17413,914,NA,0.791354129,0.738888889,0.62406015,0,17,14.8,13.6,13.7,1.054347826,0.276141384,88
4441,550,580,25,22,7908,7418,7690,0.819,-0.74,0.977,0.82,-0.915,0.95,0.20343461,13,27670,320,27670,320,0.933,0.455293355,0.735468565,0.341397849,0,NA,NA,NA,NA,0.972591006,0.193306913,78
4783,560,550,24,19,7102,6245,6572,0.819,-0.74,0.977,0.82,-0.915,0.95,0.238217026,11,25850,1000,25850,1000,0.8,0.69794599,0.876237624,0.33559322,0,15.9,17.3,14.7,14.9,0.989157933,0.210449397,67
2591,570,610,24,19,10092,8924,9573,0.819,-0.74,0.977,0.82,-0.915,0.95,0.408725603,13,24000,676,24000,676,0.3,0.449912063,0.764413519,0.249674902,0,NA,NA,NA,NA,1.05352283,0.131745121,71
1392,480,500,22,22,5052,5002,5021,0.819,-0.74,0.977,0.82,-0.915,0.95,0.336956522,14,26194,650,26194,650,0.636,0.703467535,0.894997747,0.170191339,0,15.2,23.3,17.2,18.4,1.174968072,0.095289855,62
6372,730,720,32,21,10925,9472,10298,0.819,-0.74,0.977,0.82,-0.915,0.95,0.300066094,9,48054,628,48054,628,0.2,0.280773806,0.327245053,0.336997886,358.2078652,NA,NA,NA,NA,0.985026042,0.232650364,94
